unix,date,symbol,open,high,low,close,Volume BTC,volume
1730102400,2024-10-28 08:00:00,BTC/USDT,68498,68498,68334,68334,0.00587520,401.4759168
1730098800,2024-10-28 07:00:00,BTC/USDT,68064,68627,68064,68499,2.12271460,145403.8273854
1730095200,2024-10-28 06:00:00,BTC/USDT,67945,67945,67830,67912,0.06908525,4691.717498
1730091600,2024-10-28 05:00:00,BTC/USDT,67736,67945,67649,67913,0.23987104,16290.36193952
1730088000,2024-10-28 04:00:00,BTC/USDT,67728,67791,67661,67744,0.27446168,18593.132049919997
1730084400,2024-10-28 03:00:00,BTC/USDT,67787,67989,67723,67729,0.43067459,29169.159306110003
1730080800,2024-10-28 02:00:00,BTC/USDT,67740,67779,67696,67779,0.04102494,2780.62940826
1730077200,2024-10-28 01:00:00,BTC/USDT,67818,67884,67741,67741,0.17016350,11527.0456535
1730073600,2024-10-28 00:00:00,BTC/USDT,68054,68103,67840,67861,0.15444360,10480.697139599999
1730070000,2024-10-27 23:00:00,BTC/USDT,68213,68286,68019,68020,0.05754040,3913.898008
1730066400,2024-10-27 22:00:00,BTC/USDT,68039,68300,68039,68146,0.38689815,26365.5613299
1730062800,2024-10-27 21:00:00,BTC/USDT,67768,68161,67768,68061,0.13951604,9495.601198440001
1730059200,2024-10-27 20:00:00,BTC/USDT,67829,67869,67744,67765,0.15821273,10721.285648449999
1730055600,2024-10-27 19:00:00,BTC/USDT,67567,67822,67567,67773,0.26687875,18087.17352375
1730052000,2024-10-27 18:00:00,BTC/USDT,67756,67756,67647,67661,0.06892177,4663.3158799699995
1730048400,2024-10-27 17:00:00,BTC/USDT,67877,67978,67760,67760,0.06061092,4106.9959392
1730044800,2024-10-27 16:00:00,BTC/USDT,67839,67859,67691,67691,0.05500673,3723.46056043
1730041200,2024-10-27 15:00:00,BTC/USDT,67732,67809,67698,67777,0.06873391,4658.57821807
1730037600,2024-10-27 14:00:00,BTC/USDT,67707,67716,67639,67696,0.02749838,1861.53033248
1730034000,2024-10-27 13:00:00,BTC/USDT,67465,67744,67465,67621,0.81143610,54870.1205181
1730030400,2024-10-27 12:00:00,BTC/USDT,67135,67478,67135,67378,0.08019416,5403.32211248
1730026800,2024-10-27 11:00:00,BTC/USDT,67090,67178,67063,67133,0.11397627,7651.56893391
1730023200,2024-10-27 10:00:00,BTC/USDT,67141,67151,67089,67093,0.03251133,2181.28266369
1730019600,2024-10-27 09:00:00,BTC/USDT,67171,67184,67120,67150,0.01751662,1176.241033
1730016000,2024-10-27 08:00:00,BTC/USDT,67208,67227,67179,67211,0.04605636,3095.4940119599996
1730012400,2024-10-27 07:00:00,BTC/USDT,67198,67220,67198,67219,0.05508391,3702.68534629
1730008800,2024-10-27 06:00:00,BTC/USDT,67153,67153,67137,67137,0.00439394,294.99594978
1730005200,2024-10-27 05:00:00,BTC/USDT,67151,67176,67145,67176,0.00590129,396.42505704
1730001600,2024-10-27 04:00:00,BTC/USDT,67296,67309,67164,67164,0.01167635,784.2303714
1729998000,2024-10-27 03:00:00,BTC/USDT,67060,67238,67027,67238,0.01400153,941.43487414
1729994400,2024-10-27 02:00:00,BTC/USDT,67077,67104,67058,67058,0.01034907,693.98793606
1729990800,2024-10-27 01:00:00,BTC/USDT,66990,67073,66944,67073,0.03948626,2648.4619169800003
1729987200,2024-10-27 00:00:00,BTC/USDT,67101,67101,66974,67036,0.05285773,3543.37078828
1729983600,2024-10-26 23:00:00,BTC/USDT,67104,67104,67104,67104,0.00342000,229.49568
1729980000,2024-10-26 22:00:00,BTC/USDT,67178,67215,67120,67168,0.05960500,4003.54864
1729976400,2024-10-26 21:00:00,BTC/USDT,67204,67204,67204,67204,0.00074348,49.96482992
1729972800,2024-10-26 20:00:00,BTC/USDT,67201,67416,67201,67279,0.20162998,13565.463424419999
1729969200,2024-10-26 19:00:00,BTC/USDT,67132,67132,67117,67117,0.00428292,287.45674164
1729965600,2024-10-26 18:00:00,BTC/USDT,67134,67134,67099,67099,0.00167854,112.62835546000001
1729962000,2024-10-26 17:00:00,BTC/USDT,66985,67086,66985,67086,0.01585744,1063.8122198400001
1729958400,2024-10-26 16:00:00,BTC/USDT,66905,66935,66853,66917,0.12427999,8316.44409083
1729954800,2024-10-26 15:00:00,BTC/USDT,66805,66949,66805,66923,0.01967627,1316.79501721
1729951200,2024-10-26 14:00:00,BTC/USDT,66900,66900,66767,66767,0.04569969,3051.2312022300002
1729947600,2024-10-26 13:00:00,BTC/USDT,67029,67111,66918,66930,0.05930875,3969.5346375
1729944000,2024-10-26 12:00:00,BTC/USDT,67159,67159,67056,67056,1.03022762,69082.94328672
1729940400,2024-10-26 11:00:00,BTC/USDT,67050,67144,66990,67131,0.03288166,2207.37871746
1729936800,2024-10-26 10:00:00,BTC/USDT,67085,67147,67049,67053,0.01463184,981.10876752
1729933200,2024-10-26 09:00:00,BTC/USDT,67151,67226,67114,67124,0.01424949,956.48276676
1729929600,2024-10-26 08:00:00,BTC/USDT,67051,67156,67051,67153,0.03065397,2058.50604741
1729926000,2024-10-26 07:00:00,BTC/USDT,67190,67190,66988,66999,0.09507072,6369.64316928
1729922400,2024-10-26 06:00:00,BTC/USDT,67094,67239,67053,67176,0.13505112,9072.19403712
1729918800,2024-10-26 05:00:00,BTC/USDT,67056,67220,67056,67130,0.21473113,14414.900756899999
1729915200,2024-10-26 04:00:00,BTC/USDT,66933,66965,66866,66941,0.03197406,2140.37555046
1729911600,2024-10-26 03:00:00,BTC/USDT,66757,66981,66743,66918,0.36976713,24744.07680534
1729908000,2024-10-26 02:00:00,BTC/USDT,66717,67008,66453,66850,0.48636475,32513.4835375
1729904400,2024-10-26 01:00:00,BTC/USDT,66730,66818,66551,66716,1.75488386,117078.83160376
1729900800,2024-10-26 00:00:00,BTC/USDT,66689,66854,66553,66727,1.90009058,126787.34413166001
1729897200,2024-10-25 23:00:00,BTC/USDT,66717,66788,65603,66779,6.70401240,447687.2440596
1729893600,2024-10-25 22:00:00,BTC/USDT,67308,67378,66659,66659,0.39898722,26596.08909798
1729890000,2024-10-25 21:00:00,BTC/USDT,67102,67316,67102,67291,0.16858569,11344.29966579
1729886400,2024-10-25 20:00:00,BTC/USDT,66865,67000,66865,66898,0.08888949,5946.52910202
1729882800,2024-10-25 19:00:00,BTC/USDT,67046,67057,66669,67011,0.27029434,18112.694017740003
1729879200,2024-10-25 18:00:00,BTC/USDT,66802,67538,66034,67148,4.94639158,332140.30181384
1729875600,2024-10-25 17:00:00,BTC/USDT,67743,67773,66773,66884,1.94108538,129827.55455592001
1729872000,2024-10-25 16:00:00,BTC/USDT,67627,67861,67400,67794,1.71200184,116063.45274096001
1729868400,2024-10-25 15:00:00,BTC/USDT,68475,68506,67457,67649,2.52962843,171126.83366106998
1729864800,2024-10-25 14:00:00,BTC/USDT,68304,68769,68210,68359,2.82431297,193067.21031623
1729861200,2024-10-25 13:00:00,BTC/USDT,68076,68353,67749,68353,0.09468964,6472.32096292
1729857600,2024-10-25 12:00:00,BTC/USDT,68215,68268,68006,68086,0.30409179,20704.39361394
1729854000,2024-10-25 11:00:00,BTC/USDT,67860,68153,67860,68120,0.07069437,4815.7004844
1729850400,2024-10-25 10:00:00,BTC/USDT,67834,67867,67702,67861,0.17982587,12203.16336407
1729846800,2024-10-25 09:00:00,BTC/USDT,67665,67839,67561,67839,0.35854428,24323.285410919998
1729843200,2024-10-25 08:00:00,BTC/USDT,67539,67760,67414,67706,0.03705534,2508.86885004
1729839600,2024-10-25 07:00:00,BTC/USDT,67650,67728,67265,67510,0.54570058,36840.2461558
1729836000,2024-10-25 06:00:00,BTC/USDT,67731,67854,67600,67604,0.09568578,6468.74147112
1729832400,2024-10-25 05:00:00,BTC/USDT,67734,67826,67662,67766,0.27204288,18435.25780608
1729828800,2024-10-25 04:00:00,BTC/USDT,68015,68015,67716,67744,3.95521165,267941.85801759997
1729825200,2024-10-25 03:00:00,BTC/USDT,68148,68185,68021,68021,0.08504737,5785.00715477
1729821600,2024-10-25 02:00:00,BTC/USDT,67967,68078,67871,68064,0.76827116,52291.60823424
1729818000,2024-10-25 01:00:00,BTC/USDT,67921,68010,67878,67954,1.42301167,96699.33502318
1729814400,2024-10-25 00:00:00,BTC/USDT,68265,68265,67251,67997,5.93104054,403292.96359838
1729810800,2024-10-24 23:00:00,BTC/USDT,68178,68263,68073,68192,0.76825455,52388.8142736
1729807200,2024-10-24 22:00:00,BTC/USDT,68385,68550,68187,68203,0.40763889,27802.19521467
1729803600,2024-10-24 21:00:00,BTC/USDT,68219,68847,68219,68349,1.19348500,81573.50626499999
1729800000,2024-10-24 20:00:00,BTC/USDT,68206,68247,68015,68225,0.45872040,31296.199289999997
1729796400,2024-10-24 19:00:00,BTC/USDT,67790,68293,67790,68287,0.22043821,15053.06404627
1729792800,2024-10-24 18:00:00,BTC/USDT,67655,67916,67655,67770,0.30890045,20934.183496499998
1729789200,2024-10-24 17:00:00,BTC/USDT,67561,67809,67542,67670,0.28135750,19039.462024999997
1729785600,2024-10-24 16:00:00,BTC/USDT,67733,67787,67393,67641,0.46593896,31516.57719336
1729782000,2024-10-24 15:00:00,BTC/USDT,67798,68000,67625,67638,0.65006770,43969.2790926
1729778400,2024-10-24 14:00:00,BTC/USDT,67826,67948,67537,67780,1.85793041,125930.5231898
1729774800,2024-10-24 13:00:00,BTC/USDT,67555,67940,67454,67897,1.21000028,82155.38901116
1729771200,2024-10-24 12:00:00,BTC/USDT,67298,67590,67288,67487,0.72345089,48823.53021343
1729767600,2024-10-24 11:00:00,BTC/USDT,67043,67298,67043,67260,0.09833812,6614.2219512
1729764000,2024-10-24 10:00:00,BTC/USDT,66886,67091,66867,66940,0.07112827,4761.3263938
1729760400,2024-10-24 09:00:00,BTC/USDT,66865,66950,66785,66860,0.07626046,5098.7743556000005
1729756800,2024-10-24 08:00:00,BTC/USDT,67120,67215,66925,66925,0.34135721,22845.33127925
1729753200,2024-10-24 07:00:00,BTC/USDT,67112,67311,67111,67161,0.14810695,9947.01086895
1729749600,2024-10-24 06:00:00,BTC/USDT,67419,67472,67149,67149,0.39737388,26683.25866812
1729746000,2024-10-24 05:00:00,BTC/USDT,67390,67471,67364,67395,0.23174687,15618.58030365
1729742400,2024-10-24 04:00:00,BTC/USDT,67252,67400,67252,67400,0.63409777,42738.189698
1729738800,2024-10-24 03:00:00,BTC/USDT,67435,67435,67266,67275,0.08711712,5860.804248
1729735200,2024-10-24 02:00:00,BTC/USDT,67319,67494,67250,67494,0.10725256,7238.90428464
1729731600,2024-10-24 01:00:00,BTC/USDT,67388,67600,67066,67066,0.44021023,29523.139285179997
1729728000,2024-10-24 00:00:00,BTC/USDT,66668,67412,66543,67412,0.49384291,33290.93824892
1729724400,2024-10-23 23:00:00,BTC/USDT,66476,66786,66476,66712,0.31928477,21300.12557624
1729720800,2024-10-23 22:00:00,BTC/USDT,66532,66574,66374,66491,0.02970629,1975.20092839
1729717200,2024-10-23 21:00:00,BTC/USDT,66504,66504,66405,66440,0.08889357,5906.0887908
1729713600,2024-10-23 20:00:00,BTC/USDT,66384,66673,66384,66673,0.96783237,64528.28760501
1729710000,2024-10-23 19:00:00,BTC/USDT,66035,66487,65886,66422,4.24432615,281916.6315353
1729706400,2024-10-23 18:00:00,BTC/USDT,65718,66003,65256,66003,3.72858808,246097.99904424002
1729702800,2024-10-23 17:00:00,BTC/USDT,65874,65953,65666,65855,1.71240366,112770.34302930001
1729699200,2024-10-23 16:00:00,BTC/USDT,66220,66277,65821,65867,1.52309319,100321.57914573
1729695600,2024-10-23 15:00:00,BTC/USDT,66399,66399,65933,66208,1.60087812,105990.93856896
1729692000,2024-10-23 14:00:00,BTC/USDT,66728,66769,66458,66498,0.54850072,36474.200878560005
1729688400,2024-10-23 13:00:00,BTC/USDT,66388,66884,66388,66699,1.31654846,87812.46573354
1729684800,2024-10-23 12:00:00,BTC/USDT,66409,66458,66130,66335,0.17622102,11689.621361700001
1729681200,2024-10-23 11:00:00,BTC/USDT,66524,66555,66296,66348,0.24892206,16515.48083688
1729677600,2024-10-23 10:00:00,BTC/USDT,66600,66635,66549,66579,0.05802837,3863.47084623
1729674000,2024-10-23 09:00:00,BTC/USDT,66580,66608,66212,66528,1.04450202,69488.63038655999
1729670400,2024-10-23 08:00:00,BTC/USDT,66853,66980,66450,66500,0.92550226,61545.90029
1729666800,2024-10-23 07:00:00,BTC/USDT,66954,66996,66818,66847,0.48498035,32419.48145645
1729663200,2024-10-23 06:00:00,BTC/USDT,67135,67245,66911,66912,0.49453038,33090.01678656
1729659600,2024-10-23 05:00:00,BTC/USDT,67212,67223,67073,67082,0.13804898,9260.60167636
1729656000,2024-10-23 04:00:00,BTC/USDT,67113,67201,67005,67201,0.00618348,415.53603948
1729652400,2024-10-23 03:00:00,BTC/USDT,67137,67149,66926,66926,0.06611381,4424.73284806
1729648800,2024-10-23 02:00:00,BTC/USDT,67375,67375,67097,67097,0.02314677,1553.0788266900001
1729645200,2024-10-23 01:00:00,BTC/USDT,67255,67357,67197,67357,0.04572063,3079.6044749099997
1729641600,2024-10-23 00:00:00,BTC/USDT,67432,67433,67129,67220,0.21035975,14140.382395
1729638000,2024-10-22 23:00:00,BTC/USDT,67683,67683,67327,67412,0.08939166,6026.07058392
1729634400,2024-10-22 22:00:00,BTC/USDT,67506,67809,67506,67760,0.39601181,26833.760245600002
1729630800,2024-10-22 21:00:00,BTC/USDT,67457,67491,67423,67491,0.01254866,846.92161206
1729627200,2024-10-22 20:00:00,BTC/USDT,67479,67562,67466,67561,0.24185438,16339.92376718
1729623600,2024-10-22 19:00:00,BTC/USDT,67381,67621,67369,67518,0.45736773,30880.55439414
1729620000,2024-10-22 18:00:00,BTC/USDT,67331,67510,67331,67369,0.19809311,13345.33472759
1729616400,2024-10-22 17:00:00,BTC/USDT,66953,67403,66953,67271,0.62137533,41800.53982443
1729612800,2024-10-22 16:00:00,BTC/USDT,67216,67216,66921,66959,0.11298275,7565.2119572500005
1729609200,2024-10-22 15:00:00,BTC/USDT,67690,67690,67111,67331,1.17766621,79293.44358551
1729605600,2024-10-22 14:00:00,BTC/USDT,67108,67672,67098,67569,1.44352968,97537.85694792
1729602000,2024-10-22 13:00:00,BTC/USDT,67009,67147,66674,66903,0.44467915,29750.369172450002
1729598400,2024-10-22 12:00:00,BTC/USDT,67318,67362,66909,67038,0.20498834,13742.00833692
1729594800,2024-10-22 11:00:00,BTC/USDT,67183,67486,67183,67325,0.67573720,45494.00699
1729591200,2024-10-22 10:00:00,BTC/USDT,66961,67201,66873,67201,0.16666590,11200.115145900001
1729587600,2024-10-22 09:00:00,BTC/USDT,66939,67116,66748,66960,0.64433893,43144.9347528
1729584000,2024-10-22 08:00:00,BTC/USDT,67368,67368,66912,66912,0.50865975,34035.441192
1729580400,2024-10-22 07:00:00,BTC/USDT,67568,67704,67392,67392,0.38601726,26014.475185919997
1729576800,2024-10-22 06:00:00,BTC/USDT,67587,67784,67586,67586,0.70417667,47592.48441862
1729573200,2024-10-22 05:00:00,BTC/USDT,67497,67636,67497,67585,0.32971272,22283.634181200003
1729569600,2024-10-22 04:00:00,BTC/USDT,67326,67497,67313,67497,0.01398959,944.25535623
1729566000,2024-10-22 03:00:00,BTC/USDT,67370,67537,67323,67376,0.52124758,35119.57695008
1729562400,2024-10-22 02:00:00,BTC/USDT,67512,67658,67323,67323,0.31414781,21149.373012630003
1729558800,2024-10-22 01:00:00,BTC/USDT,67075,67509,67075,67488,0.09220957,6223.03946016
1729555200,2024-10-22 00:00:00,BTC/USDT,67375,67386,66579,67167,1.49015584,100089.29730528
1729551600,2024-10-21 23:00:00,BTC/USDT,67760,67760,67381,67381,0.40849622,27524.88379982
1729548000,2024-10-21 22:00:00,BTC/USDT,67748,67883,67609,67780,0.47574956,32246.3051768
1729544400,2024-10-21 21:00:00,BTC/USDT,67888,67888,67702,67824,0.01501604,1018.44789696
1729540800,2024-10-21 20:00:00,BTC/USDT,67726,67800,67626,67747,0.22389810,15168.424580699999
1729537200,2024-10-21 19:00:00,BTC/USDT,67532,67891,67499,67737,1.27785588,86558.12374355999
1729533600,2024-10-21 18:00:00,BTC/USDT,67440,67440,67050,67277,0.70021692,47108.49372684
1729530000,2024-10-21 17:00:00,BTC/USDT,67403,67660,67403,67594,3.59486603,242991.37443182
1729526400,2024-10-21 16:00:00,BTC/USDT,67316,67323,66920,67299,0.94169866,63375.37811934
1729522800,2024-10-21 15:00:00,BTC/USDT,67240,67298,66865,67298,2.28141207,153534.46948686
1729519200,2024-10-21 14:00:00,BTC/USDT,67307,67584,67049,67334,1.77169164,119295.08488776001
1729515600,2024-10-21 13:00:00,BTC/USDT,68165,68230,67154,67381,3.86672758,260543.97106798
1729512000,2024-10-21 12:00:00,BTC/USDT,68281,68315,68074,68222,4.67978225,319264.1046595
1729508400,2024-10-21 11:00:00,BTC/USDT,68269,68437,68190,68190,0.59258548,40408.4038812
1729504800,2024-10-21 10:00:00,BTC/USDT,68384,68483,68290,68290,1.14048621,77883.8032809
1729501200,2024-10-21 09:00:00,BTC/USDT,68300,68426,68179,68327,0.28683135,19598.32565145
1729497600,2024-10-21 08:00:00,BTC/USDT,68574,68666,68310,68318,0.41654407,28457.457774259998
1729494000,2024-10-21 07:00:00,BTC/USDT,68672,68729,68500,68510,0.77612280,53172.173028
1729490400,2024-10-21 06:00:00,BTC/USDT,68940,69144,68642,68646,1.24726527,85619.77172442
1729486800,2024-10-21 05:00:00,BTC/USDT,69033,69192,68966,69021,0.57369164,39596.770684439995
1729483200,2024-10-21 04:00:00,BTC/USDT,68892,69039,68816,69039,0.20118005,13889.26947195
1729479600,2024-10-21 03:00:00,BTC/USDT,68740,68944,68599,68935,0.45023655,31037.05657425
1729476000,2024-10-21 02:00:00,BTC/USDT,69183,69183,68745,68811,0.57258440,39400.1051484
1729472400,2024-10-21 01:00:00,BTC/USDT,69148,69407,69110,69214,0.08399386,5813.551026040001
1729468800,2024-10-21 00:00:00,BTC/USDT,69038,69508,68975,69154,6.37249219,440683.32490726
1729465200,2024-10-20 23:00:00,BTC/USDT,69117,69178,68944,69027,0.32784528,22630.17614256
1729461600,2024-10-20 22:00:00,BTC/USDT,68787,69400,68671,69252,1.65689538,114743.31885576
1729458000,2024-10-20 21:00:00,BTC/USDT,68846,68868,68632,68676,0.40897083,28086.48072108
1729454400,2024-10-20 20:00:00,BTC/USDT,68494,68855,68484,68838,0.30973065,21321.2384847
1729450800,2024-10-20 19:00:00,BTC/USDT,68552,68581,68497,68519,0.57242934,39222.28594746
1729447200,2024-10-20 18:00:00,BTC/USDT,68555,68656,68555,68603,0.15909003,10914.05332809
1729443600,2024-10-20 17:00:00,BTC/USDT,68558,68560,68434,68558,0.05103943,3499.16124194
1729440000,2024-10-20 16:00:00,BTC/USDT,68632,68632,68519,68519,0.08282752,5675.25884288
1729436400,2024-10-20 15:00:00,BTC/USDT,68648,68685,68370,68627,0.22156726,15205.49635202
1729432800,2024-10-20 14:00:00,BTC/USDT,68474,68788,68474,68652,0.56246557,38614.386311639995
1729429200,2024-10-20 13:00:00,BTC/USDT,68287,68473,68215,68447,0.46161072,31595.86895184
1729425600,2024-10-20 12:00:00,BTC/USDT,68432,68445,68263,68263,0.36182318,24699.135736340002
1729422000,2024-10-20 11:00:00,BTC/USDT,68378,68447,68368,68423,0.09432198,6453.79283754
1729418400,2024-10-20 10:00:00,BTC/USDT,68435,68459,68374,68374,0.15293342,10456.669659079998
1729414800,2024-10-20 09:00:00,BTC/USDT,68398,68446,68357,68436,0.15360352,10512.01049472
1729411200,2024-10-20 08:00:00,BTC/USDT,68377,68489,68377,68394,0.34213058,23399.67888852
1729407600,2024-10-20 07:00:00,BTC/USDT,68401,68434,68361,68366,0.35995343,24608.576195380003
1729404000,2024-10-20 06:00:00,BTC/USDT,68216,68403,68172,68403,0.34716330,23747.0112099
1729400400,2024-10-20 05:00:00,BTC/USDT,68288,68295,68179,68217,0.36359701,24803.49723117
1729396800,2024-10-20 04:00:00,BTC/USDT,68190,68304,68190,68225,0.15833465,10802.38149625
1729393200,2024-10-20 03:00:00,BTC/USDT,68159,68165,68112,68156,0.02203078,1501.52984168
1729389600,2024-10-20 02:00:00,BTC/USDT,68165,68209,68118,68172,0.60474987,41227.008137640005
1729386000,2024-10-20 01:00:00,BTC/USDT,68240,68244,68163,68163,0.03689248,2514.70211424
1729382400,2024-10-20 00:00:00,BTC/USDT,68428,68445,68239,68239,0.31100453,21222.63812267
1729378800,2024-10-19 23:00:00,BTC/USDT,68333,68414,68309,68401,1.39144484,95176.21850084
1729375200,2024-10-19 22:00:00,BTC/USDT,68227,68404,68227,68351,2.86253013,195656.79691563
1729371600,2024-10-19 21:00:00,BTC/USDT,68257,68340,68226,68226,2.04156535,139287.8375691
1729368000,2024-10-19 20:00:00,BTC/USDT,68176,68255,68176,68255,0.02610366,1781.7053133
1729364400,2024-10-19 19:00:00,BTC/USDT,68168,68218,68161,68162,0.06991480,4765.5325976
1729360800,2024-10-19 18:00:00,BTC/USDT,68130,68189,68102,68183,0.02355492,1606.04511036
1729357200,2024-10-19 17:00:00,BTC/USDT,68087,68130,68077,68077,0.08014772,5456.2163344400005
1729353600,2024-10-19 16:00:00,BTC/USDT,68230,68230,68032,68037,0.17676423,12026.50791651
1729350000,2024-10-19 15:00:00,BTC/USDT,68316,68319,68169,68187,0.21029707,14339.52631209
1729346400,2024-10-19 14:00:00,BTC/USDT,68158,68316,68150,68315,0.30568128,20882.6166432
1729342800,2024-10-19 13:00:00,BTC/USDT,68147,68188,68113,68113,0.15574774,10608.44581462
1729339200,2024-10-19 12:00:00,BTC/USDT,68105,68235,68101,68228,0.11157801,7612.744466280001
1729335600,2024-10-19 11:00:00,BTC/USDT,68216,68300,68090,68090,0.32225285,21942.1965565
1729332000,2024-10-19 10:00:00,BTC/USDT,68329,68379,68240,68240,0.18111215,12359.093116
1729328400,2024-10-19 09:00:00,BTC/USDT,68415,68420,68367,68367,0.02611954,1785.71459118
1729324800,2024-10-19 08:00:00,BTC/USDT,68361,68413,68361,68413,0.04070289,2784.6068135699998
1729321200,2024-10-19 07:00:00,BTC/USDT,68311,68403,68305,68354,0.18523126,12661.297546040001
1729317600,2024-10-19 06:00:00,BTC/USDT,68367,68434,68346,68364,0.15899913,10869.81652332
1729314000,2024-10-19 05:00:00,BTC/USDT,68338,68441,68338,68390,0.17885829,12232.1184531
1729310400,2024-10-19 04:00:00,BTC/USDT,68456,68568,68342,68342,0.16374292,11190.518638639998
1729306800,2024-10-19 03:00:00,BTC/USDT,68441,68684,68441,68454,0.36995715,25325.0467461
1729303200,2024-10-19 02:00:00,BTC/USDT,68348,68469,68338,68466,3.21514107,220127.84849862
1729299600,2024-10-19 01:00:00,BTC/USDT,68430,68461,68312,68355,4.69332722,320812.3821231
1729296000,2024-10-19 00:00:00,BTC/USDT,68438,68473,68314,68341,0.37831639,25854.52040899
1729292400,2024-10-18 23:00:00,BTC/USDT,68272,68454,68272,68443,0.19188328,13133.067333039999
1729288800,2024-10-18 22:00:00,BTC/USDT,68407,68410,68216,68216,0.34267270,23375.7609032
1729285200,2024-10-18 21:00:00,BTC/USDT,68443,68469,68284,68391,0.25078436,17151.39316476
1729281600,2024-10-18 20:00:00,BTC/USDT,68612,68692,68412,68412,0.24315236,16634.539252320003
1729278000,2024-10-18 19:00:00,BTC/USDT,68849,68976,68604,68649,1.17420679,80608.12192671
1729274400,2024-10-18 18:00:00,BTC/USDT,68700,69001,68590,68868,0.81471773,56107.98062964
1729270800,2024-10-18 17:00:00,BTC/USDT,68826,68907,68715,68737,0.31313756,21524.136461719998
1729267200,2024-10-18 16:00:00,BTC/USDT,68705,68900,68403,68844,0.90117791,62040.69203604
1729263600,2024-10-18 15:00:00,BTC/USDT,68406,68880,68345,68797,3.94288862,271258.90839014
1729260000,2024-10-18 14:00:00,BTC/USDT,68200,68600,67943,68466,5.20132132,356113.66549512
1729256400,2024-10-18 13:00:00,BTC/USDT,67697,68180,67697,68107,0.61861563,42132.05471241
1729252800,2024-10-18 12:00:00,BTC/USDT,67741,67824,67667,67681,0.94881270,64216.5923487
1729249200,2024-10-18 11:00:00,BTC/USDT,67871,67979,67723,67723,0.21544007,14590.247860610001
1729245600,2024-10-18 10:00:00,BTC/USDT,67814,67973,67785,67906,0.34768292,23609.75636552
1729242000,2024-10-18 09:00:00,BTC/USDT,67924,68047,67793,67796,0.26749145,18134.8503442
1729238400,2024-10-18 08:00:00,BTC/USDT,67975,67975,67851,67954,0.11108243,7548.49544822
1729234800,2024-10-18 07:00:00,BTC/USDT,68011,68161,67910,67910,1.26532612,85928.29680920001
1729231200,2024-10-18 06:00:00,BTC/USDT,68022,68353,68005,68093,2.71163719,184643.51117866999
1729227600,2024-10-18 05:00:00,BTC/USDT,67693,68027,67644,68006,0.12251056,8331.45314336
1729224000,2024-10-18 04:00:00,BTC/USDT,67569,67839,67566,67739,0.07015260,4752.0669714
1729220400,2024-10-18 03:00:00,BTC/USDT,68036,68113,67533,67539,0.57001369,38498.15460891
1729216800,2024-10-18 02:00:00,BTC/USDT,68089,68112,67874,68112,0.12613485,8591.2969032
1729213200,2024-10-18 01:00:00,BTC/USDT,67217,68220,67217,68135,0.62708533,42726.45895955
1729209600,2024-10-18 00:00:00,BTC/USDT,67410,67446,67203,67235,0.21844046,14686.8443281
1729206000,2024-10-17 23:00:00,BTC/USDT,67370,67470,67292,67426,0.48303884,32569.37682584
1729202400,2024-10-17 22:00:00,BTC/USDT,67089,67468,67089,67429,0.05751205,3877.9800194500003
1729198800,2024-10-17 21:00:00,BTC/USDT,67019,67127,66993,67051,0.55525784,37230.59342984
1729195200,2024-10-17 20:00:00,BTC/USDT,66902,67111,66902,66936,0.37249308,24933.19680288
1729191600,2024-10-17 19:00:00,BTC/USDT,66980,66980,66844,66844,0.00955246,638.5246362400001
1729188000,2024-10-17 18:00:00,BTC/USDT,67260,67266,66730,66884,0.88185357,58981.89417588
1729184400,2024-10-17 17:00:00,BTC/USDT,67415,67492,67138,67349,0.89034670,59963.9598983
1729180800,2024-10-17 16:00:00,BTC/USDT,67572,67572,67200,67370,0.26084286,17572.9834782
1729177200,2024-10-17 15:00:00,BTC/USDT,67134,67585,66925,67574,1.84565645,124718.3889523
1729173600,2024-10-17 14:00:00,BTC/USDT,66932,67277,66672,67117,1.38006792,92626.01858664
1729170000,2024-10-17 13:00:00,BTC/USDT,67201,67336,66686,67011,0.65286887,43749.395847570006
1729166400,2024-10-17 12:00:00,BTC/USDT,66875,67155,66791,67056,5.23357545,350942.6353752
1729162800,2024-10-17 11:00:00,BTC/USDT,67269,67275,66796,66880,7.06698223,472639.7715424
1729159200,2024-10-17 10:00:00,BTC/USDT,67223,67294,66847,67110,0.69933066,46932.0805926
1729155600,2024-10-17 09:00:00,BTC/USDT,67448,67522,67207,67207,0.29507762,19831.28160734
1729152000,2024-10-17 08:00:00,BTC/USDT,67345,67465,67207,67450,0.36138720,24375.56664
1729148400,2024-10-17 07:00:00,BTC/USDT,67184,67305,67107,67305,2.33834272,157382.1567696
1729144800,2024-10-17 06:00:00,BTC/USDT,67446,67484,67200,67200,0.02788058,1873.5749759999999
1729141200,2024-10-17 05:00:00,BTC/USDT,67284,67420,67272,67413,0.13659843,9208.50996159
1729137600,2024-10-17 04:00:00,BTC/USDT,67570,67603,67282,67314,0.16398365,11038.3954161
1729134000,2024-10-17 03:00:00,BTC/USDT,67467,67696,67458,67617,0.38249054,25862.86284318
1729130400,2024-10-17 02:00:00,BTC/USDT,67894,67894,67443,67480,0.17175639,11590.1211972
1729126800,2024-10-17 01:00:00,BTC/USDT,67721,67890,67437,67774,1.86055410,126097.1935734
